tweet_id,created_at,username,user_name,user_followers,text,likes,retweets,replies,views,url,is_reply,in_reply_to
2017629754791178289,Sat Jan 31 16:03:13 +0000 2026,TaniushkaEstrad,Tanita Mogwai,693,"8 - 10 de la mañana.   Comienza el MIADERO de perros en la Álamos, Narvarte, Del Valle y cercanas.   Normalicemos que los dueños de perros lleven una botella de agua con vinagre o algo para disipar el mal olor.   Es espantoso que las mañanas huelan a miados de perro.  @GobCDMX",1,0,0,32,https://x.com/TaniushkaEstrad/status/2017629754791178289,False,
2017627912610914801,Sat Jan 31 15:55:54 +0000 2026,L_Lacasella,Lorenzo Lacasella,65,@SEGIAGUA Buen día reporto fuga de agua importante sobre la calle de Cofre de Perote al frente del predio 273 en la colonia Lomas de Chapultepec https://t.co/sik5m6Msl1,0,0,1,38,https://x.com/L_Lacasella/status/2017627912610914801,False,SEGIAGUA
2017622953655959833,Sat Jan 31 15:36:12 +0000 2026,rollospeaches,cristy,895,"Queremos #aguaLimpia #aguaSegura y tratar #aguaContaminada para #reparar el daño en el #acuífero. si hubiera #remediación en serio, todos se benefician. Urge saber la condición del #agua en #cdmx @GobiernoMX @GobCDMX @conagua_mx @SGIRPC_CDMX @SEGIAGUA @Pemex @SEMARNAT_mx https://t.co/eYc1ydke8G",1,1,2,60,https://x.com/rollospeaches/status/2017622953655959833,False,
2017614146494243100,Sat Jan 31 15:01:12 +0000 2026,lailkmnlailknF,Fabiola,2,"@SEGIAGUA @GobCDMX @AzcapotzalcoMx @SEGIAGUA @ClaraBrugadaM @AlcaldiaAO  ¿Por qué nos quitan el agua en Torres de Potrero? ¿Cuándo regresan?¿A dónde la envían cuando la quitan, Citta San Jerónimo, residencias de avenida Toluca Universidad Anáhuac, Santa Fe lugares de clase""alta""?",0,0,0,266,https://x.com/lailkmnlailknF/status/2017614146494243100,True,SEGIAGUA
2017613682545410208,Sat Jan 31 14:59:22 +0000 2026,lailkmnlailknF,Fabiola,2,"@SEGIAGUA @ClaraBrugadaM @AlcaldiaAO  ¿Por qué nos quitan el agua en Torres de Potrero? ¿Cuándo regresan?¿A dónde la envían cuando la quitan, Citta San Jerónimo, residencias de avenida Toluca Universidad Anáhuac, Santa Fe lugares de clase""alta""?",0,0,1,245,https://x.com/lailkmnlailknF/status/2017613682545410208,False,SEGIAGUA
2017612675207799281,Sat Jan 31 14:55:21 +0000 2026,lailkmnlailknF,Fabiola,2,@SEGIAGUA @ClaraBrugadaM @AlcaldiaAO Torres de Potrero sin agua ni información. ¿A dónde desvían el agua que nos quitan? Ayer se cerró la avenida frente a la U Anáhuac DEL SUR. ELLOS seguro sí tienen agua y llenas sus cisternas.,0,0,0,36,https://x.com/lailkmnlailknF/status/2017612675207799281,False,SEGIAGUA
2017605319564878004,Sat Jan 31 14:26:08 +0000 2026,so80323670,Anastacia,58,"@SEGIAGUA @alcadia Miguel Hidalgo @Mauricio Tabe a tener fuga de agua en la calle de Sierra negra, número 505, colonia Lomas de Chapultepec, adjunto foto y video https://t.co/b4y6E05gJM",0,0,1,24,https://x.com/so80323670/status/2017605319564878004,False,SEGIAGUA
2017601989178245484,Sat Jan 31 14:12:54 +0000 2026,so80323670,Anastacia,58,"@AlcaldiaMHmx @SEGIAGUA . Buen día ! Favor de atender de manera urgente fuga de agua en la calle de Sierra negra, numero 505; código postal 11000 Entre las calles de Sierra, Paracaima, y Palmas.. lomas de Chapultepec sección Urgente desperdicio de agua.",0,0,0,16,https://x.com/so80323670/status/2017601989178245484,False,AlcaldiaMHmx
2017601732327707093,Sat Jan 31 14:11:52 +0000 2026,DaaanRios,Dani,170,"@SEGIAGUA @AlcCuauhtemocMx Buen día! Todavía no hay agua en Roma norte, cuando restablecen el suministro?",0,0,2,26,https://x.com/DaaanRios/status/2017601732327707093,True,SEGIAGUA
2017599446494728336,Sat Jan 31 14:02:47 +0000 2026,RobertoBeck90,Roberto Beck,721,"@SEGIAGUA Esto no es verdad. En ese enlace no viene ningún horario, sólo viene de dónde proviene el agua que suministra la colonia (Cutzamala+Pozos). A la fecha nadie nos puede decir qué está pasando, y desde hace meses empezamos a tener problemas con el suministro de agua.",1,0,1,36,https://x.com/RobertoBeck90/status/2017599446494728336,True,SEGIAGUA
2017596234400456998,Sat Jan 31 13:50:02 +0000 2026,Luis_Chavez_Gar,Luis Chavez,3079,"Excelente sábado, deseo que tengan un magnífico día 🙏🏽, recuerden que está disponible #LíneaH2O, la línea habilitada por el @GobCDMX para reportar fugas de agua 💧las 24 horas del día, los siete días de la semana. 🙌🏼  #LuisChávez #HagamosEquipo https://t.co/D9DiPwPc3C",0,0,0,33,https://x.com/Luis_Chavez_Gar/status/2017596234400456998,False,
2017589266918904063,Sat Jan 31 13:22:20 +0000 2026,RobertoBeck90,Roberto Beck,721,"@SEGIAGUA En la colonia Letrán Valle, desde hace 3 semanas se va el agua los jueves y regresa hasta el lunes. En ningún lugar hay información de por qué esto está ocurriendo o si dejará de pasar, y cuando marcamos a los números correspondientes, nadie nos puede decir la razón.",0,0,1,70,https://x.com/RobertoBeck90/status/2017589266918904063,False,SEGIAGUA
2017576735806787836,Sat Jan 31 12:32:33 +0000 2026,angiee_Love,∞♡änggîę♡∞,60,@SEGIAGUA @XochimilcoAl en el pueblo Santa Cecilia Tepetlapa Xochimilco no ha habido agua en 15 días y equipos de brigadistas no hay  pueden apoyar,0,0,1,64,https://x.com/angiee_Love/status/2017576735806787836,True,SEGIAGUA
2017575860639813753,Sat Jan 31 12:29:04 +0000 2026,kal5440,Julio Garcia,168,@SEGIAGUA ​ @Alcaldia_Coy @nmas @AztecaNoticias @VILLALVAZO13 @inakimanero @889Noticias  URGENTE SIN AGUA VILLA PANAMERICANA ​ ​COYOACÁN 04700 PEDREGAL DE CARRASCO RINCONADA DE DEIDADES (TODA LA SECCIÓN) ​SIN SUMINISTRO TOTAL / SOLO 1 VEZ X SEMANA ¡URGE SOLUCIÓN! https://t.co/FQKkrJ8Axp,0,0,1,168,https://x.com/kal5440/status/2017575860639813753,False,SEGIAGUA
2017497825844593045,Sat Jan 31 07:18:59 +0000 2026,Liliana19832805,Liliana,19,@UCS_GCDMX @SSC_CDMX @GobCDMX En serio? No pueden hacer algo ya? El agua se sigue tirando. Increíble que nadie pueda hacer algo @ClaraBrugadaM nadie mueve un dedo en esta ciudad. Es indignante la displicencia con la que operan. @GobCDMX,0,0,0,21,https://x.com/Liliana19832805/status/2017497825844593045,True,UCS_GCDMX
2017479447184634180,Sat Jan 31 06:05:57 +0000 2026,WilhelmGL,Wilhelm,40,"@SEGIAGUA Hola, buenas noches. Quisiera reportar que nos quedamos sin agua repentinamente. Hace media hora estaba funcionando el servicio y como a las 11:40 dejó de funcionar",0,0,2,15,https://x.com/WilhelmGL/status/2017479447184634180,False,
2017462271652642955,Sat Jan 31 04:57:42 +0000 2026,GoddessMyers,☆Laura☆,687,"@SEGIAGUA @TlalpanAl Está en área común, es el tubo que viene de la calle, abastece el agua a la cisterna, y pasa por el sótano, ¿entonces a quién le corresponde?",0,0,1,38,https://x.com/GoddessMyers/status/2017462271652642955,True,SEGIAGUA
2017461650119438606,Sat Jan 31 04:55:14 +0000 2026,SEGIAGUA,Secretaría de Gestión Integral del Agua,298879,"@NutriKarenL @SOBSECDMX @AlcaldiaAO @GobCDMX @locatel_mx Buenas noches, gracias por contactar a la Secretaría de Gestión Integral del Agua. Por favor indíquenos su número de folio. (EV)",0,0,1,47,https://x.com/SEGIAGUA/status/2017461650119438606,True,NutriKarenL
2017460480567075256,Sat Jan 31 04:50:35 +0000 2026,noticiascd_mx,NoticiasCD.MX,1239,#ULTIMAHORA Vecinos de @AlcaldiaAO bloquean avenida por falta de agua; denuncian abandono de autoridades @GobCDMX #ปอนด์ภูวินทร์ #CDMX #agua https://t.co/RRkJKVnz78 https://t.co/QUPEp1EQ5r,0,0,0,101,https://x.com/noticiascd_mx/status/2017460480567075256,False,
2017459175404802221,Sat Jan 31 04:45:24 +0000 2026,NutriKarenL,𝕶𝖆𝖗𝖊𝖓,219,Hace unas semanas arreglaron una fuga de agua pero quedó así. Alguien lo repara? @SEGIAGUA @SOBSECDMX @AlcaldiaAO @GobCDMX @locatel_mx av. Jose Maria Morelos y Pavon casi frente a mz 67 lt 12 torres de potrero alvaro obregon Justo en la curva https://t.co/TXfm084f1U,0,0,1,218,https://x.com/NutriKarenL/status/2017459175404802221,False,
2017456635204252028,Sat Jan 31 04:35:19 +0000 2026,GoddessMyers,☆Laura☆,687,"En el edificio hay una fuga de agua potable bastante grande. La reportamos a @SEGIAGUA, pero nos dicen que le corresponde a la @TlalpanAl y la alcaldía dice que le corresponde a SEGIAGUA. Solo se echan la bolita mientras se tiran litros y litros de agua #Cdmx #agua",1,0,1,185,https://x.com/GoddessMyers/status/2017456635204252028,False,
2017452054965346748,Sat Jan 31 04:17:07 +0000 2026,SEGIAGUA,Secretaría de Gestión Integral del Agua,298871,"@angiee_Love @C5_CDMX @locatel_mx @XochimilcoAl @CamachoCirce @ClaraBrugadaM @GobCDMX @UCS_GCDMX @Azteca @c4jimenez @ImagenTVMex Buenas noches, gracias por contactar a la Secretaría de Gestión Integral del Agua. Por favor indíquenos su número de folio. (EV)",1,0,2,100,https://x.com/SEGIAGUA/status/2017452054965346748,True,angiee_Love
2017448475798213085,Sat Jan 31 04:02:53 +0000 2026,mikevideo21,Watson,623,"@anselmo_mp @SEGIAGUA @Alcaldia_Coy @GobCDMX @ClaraBrugadaM #REPOST José Mario Esparza,EdgarAlberto Murguía vea la #CORRUPCION d su gente @SEGIAGUA JoséL.SaunoSalas MIENTRAS HAY COLONIAS SIN #Agua @GobCDMX @ClaraBrugadaM hipocresía pedir que ahorremos #Agua @SEDEMA_CDMX #jefadegobierno https://t.co/HKDQXfcOx0",1,1,0,19,https://x.com/mikevideo21/status/2017448475798213085,True,anselmo_mp
2017448307732410676,Sat Jan 31 04:02:13 +0000 2026,mikevideo21,Watson,623,"@Patsh33 @SEGIAGUA Mientras el personal @SEGIAGUA #Coyoacán diario lavan sus autos,el FinDSemana aparte su ropa,Roban #Agua en bidones garrafones y botellas.JoséMario Esparza,EdgarAlberto Murguía #CORRUPCION d su genteJoséL.SaunoSalas @GobCDMX @ClaraBrugadaM @Claudiashein @conagua_mx https://t.co/EQe4WHTt0c",2,3,0,59,https://x.com/mikevideo21/status/2017448307732410676,True,Patsh33
2017446813431967814,Sat Jan 31 03:56:17 +0000 2026,Alecitaserinuet,alecita,46,"Así el color del agua que sale de las llaves en U. H. Vicente Guerrero, y hasta eso en éste video salió un poco más clara dado que normalmente sale el doble de sucia y hasta huele feo URGE ATENCION!!! @Alc_Iztapalapa @SEGIAGUA @SacmexC @ALEIDAALAVEZ @Claudiashein https://t.co/wvqBCyFx1z",1,1,1,98,https://x.com/Alecitaserinuet/status/2017446813431967814,False,
2017443752496009382,Sat Jan 31 03:44:07 +0000 2026,angiee_Love,∞♡änggîę♡∞,60,ATENCIÓN @C5_CDMX @SEGIAGUA  @locatel_mx Valvulista con placas 206-TGH en @XochimilcoAl  en el pueblo Santa  Cecilia Tepetlapa hace 15 días que no hay agua @CamachoCirce  @ClaraBrugadaM  @GobCDMX @UCS_GCDMX @Azteca @c4jimenez @ImagenTVMex,1,0,3,190,https://x.com/angiee_Love/status/2017443752496009382,False,
2017440573133640048,Sat Jan 31 03:31:29 +0000 2026,Cinecan6,Carlos Arriaga,187,"No es la primera vez. Cada conflicto por agua, control o liderazgos en La Angostura termina igual: cierres, caos y miles de personas atrapadas. El costo lo pagamos quienes sí vivimos en regla. @AlcaldiaAO @GobCDMX",0,0,0,45,https://x.com/Cinecan6/status/2017440573133640048,False,
2017437678741184911,Sat Jan 31 03:19:59 +0000 2026,_theajsl,𝔸𝕝𝕓𝕖𝕣𝕥𝕠 𝕁𝕠𝕣𝕘𝕖,77,@SCPPyBG @GobCDMX @SeGobCDMX La manifestación se debe a la falta de agua en la zona llevan dos días sin suministro @SEGIAGUA @GobCDMX @ClaraBrugadaM @LopezCasarinJ,0,0,0,48,https://x.com/_theajsl/status/2017437678741184911,True,SCPPyBG
2017437273793626259,Sat Jan 31 03:18:22 +0000 2026,_theajsl,𝔸𝕝𝕓𝕖𝕣𝕥𝕠 𝕁𝕠𝕣𝕘𝕖,77,@MrElDiablo8 Hola la manifestación se debe a la falta de agua en esa zona llevan dos días sin suministro @SEGIAGUA @GobCDMX @ClaraBrugadaM,1,1,0,104,https://x.com/_theajsl/status/2017437273793626259,True,MrElDiablo8
2017429611295191262,Sat Jan 31 02:47:56 +0000 2026,EspudoSala27219,Imelda Salas espudo,215,@FernandoZarateS @SEGIAGUA Lo mismo de siempre en mi Colonia nos pasa lo mismo al diario nos quitan el agua y lo peor de todo que no avisan que la van a quitar pues que clase de Alcalde tenemos en Álvaro Obregón que siempre tiene los mismos problemas para la próxima vez hay que ver a quien elegimos,0,0,0,93,https://x.com/EspudoSala27219/status/2017429611295191262,True,FernandoZarateS
2017425097619837006,Sat Jan 31 02:29:59 +0000 2026,FernandoZarateS,Fernando Zárate S,8331,"Van camino a cerrar avenida de Las Torres cerca de la Universidad Anahuac del Sur, vecinos inconformes por falta de agua y manipulación de válvulas por parte de personal de la alcaldía A. Obregón.  @SEGIAGUA atención...  Tomen sus precauciones. https://t.co/hcwwZ69js1",5,0,1,695,https://x.com/FernandoZarateS/status/2017425097619837006,False,
2017416545266249844,Sat Jan 31 01:56:00 +0000 2026,luisjoriginal,luisjo/Caracas,519,@SEGIAGUA buenas noches. Quiero reportar falta de agua en la colonia San Simon Ticumac en el municipio Benito Juárez.,0,0,1,50,https://x.com/luisjoriginal/status/2017416545266249844,False,SEGIAGUA
2017397186284208501,Sat Jan 31 00:39:05 +0000 2026,Patsh33,Patsh,2,"@SEGIAGUA por este medio pido nos apoyen con la falta de agua en la colonia Alianza Popular Revoluionaria de la alcaldía Coyoacan, estamos teniendo desabasto desde Diciembre y esto causa mala higiene en baños, lavado de ropa y trastes,  ya que el agua se acaba muy temprano.",1,1,2,54,https://x.com/Patsh33/status/2017397186284208501,False,SEGIAGUA
2017387988951404556,Sat Jan 31 00:02:32 +0000 2026,PonyUpon1,Pony del Corral,23,@SEGIAGUA @AlcCuauhtemocMx En la colonia Buenavista de la delegación Cuauhtémoc hay desabasto de agua y no se ha reestablecido el servicio. Cuándo se reestablecerá?,0,0,1,32,https://x.com/PonyUpon1/status/2017387988951404556,True,SEGIAGUA
2017370660968788243,Fri Jan 30 22:53:41 +0000 2026,Duncaras,Caras,30,@SEGIAGUA @GobCDMX @GobiernoMX se está tirando mucha agua del pozo de la viga esq apatlaco viernes 30 enero 26 https://t.co/YIvUH6qjfL,0,0,0,22,https://x.com/Duncaras/status/2017370660968788243,False,SEGIAGUA
2017368572561969531,Fri Jan 30 22:45:23 +0000 2026,anselmo_mp,A.M.P.,82,"@SEGIAGUA @Alcaldia_Coy @GobCDMX @ClaraBrugadaM Desde el pasado diciembre no tenemos el abasto de agua normal, en la unidad Habitacional Alianza Popular Revolucionaria, Coyoacán, solicitamos urgentemente junta de trabajo, esperamos respuesta.",6,7,1,88,https://x.com/anselmo_mp/status/2017368572561969531,True,SEGIAGUA
2017357522965848408,Fri Jan 30 22:01:28 +0000 2026,angiee_Love,∞♡änggîę♡∞,60,"@SEGIAGUA @GobCDMX en la Colonia Pueblo Santa Cecilia Tepetlapa, no ha habido suministro de agua durante 15 días,",0,1,0,18,https://x.com/angiee_Love/status/2017357522965848408,True,SEGIAGUA
2017357159877775474,Fri Jan 30 22:00:02 +0000 2026,SEGIAGUA,Secretaría de Gestión Integral del Agua,298871,"El @GobCDMX a través de la #SEGIAGUA trabaja para garantizar el derecho humano al agua, implementando innovación en su tecnología.🔰💧🚰📊  #AccionesSEGIAGUA #CapitalDeLaTranformación https://t.co/Rxu5K9TLyR",0,0,1,318,https://x.com/SEGIAGUA/status/2017357159877775474,False,
2017354502458802352,Fri Jan 30 21:49:28 +0000 2026,anselmo_mp,A.M.P.,82,"@SEGIAGUA @Alcaldia_Coy @GobCDMX @ClaraBrugadaM Los habitantes de la unidad Habitacional Alianza Popular Revolucionaria, sector poniente, en la alcaldía Coyoacán, solicitamos una junta de trabajo con uds, no tenemos el abasto suficiente de agua, somos 1,866 viviendas y se termina todos los días a las 5 de la tarde, confirmar",1,1,0,54,https://x.com/anselmo_mp/status/2017354502458802352,True,SEGIAGUA
2017334750080319882,Fri Jan 30 20:30:59 +0000 2026,MAXAN81,@MAXAN8,4,@SEGIAGUA Buenas tardes no puedo acceder a mensajes directos ya llevamos 4 días sin agua no alcanza la presión a subir a los tinacos,0,0,1,13,https://x.com/MAXAN81/status/2017334750080319882,True,SEGIAGUA
2017330912048885865,Fri Jan 30 20:15:44 +0000 2026,aavila_T,Adrián Avila,15,@SEGIAGUA @JulyMolesta @Alcaldia_Coy @giogutierrezag Buenas tardes. Continuamos sin ser atendidos en la Colonia Alianza Popular Revolucionaria (Sectores A y B) y con problemas de suministro de agua. Estamos hartos ya de esta situación. URGE ATENCIÓN.  @SEGIAGUA @giogutierrezag @Alcaldia_Coy,0,0,1,18,https://x.com/aavila_T/status/2017330912048885865,True,SEGIAGUA
2017324849320886535,Fri Jan 30 19:51:38 +0000 2026,SEGIAGUA,Secretaría de Gestión Integral del Agua,298879,"Personal de la #SEGIAGUA realizó esta mañana un recorrido con vecinos de📍Santa Úrsula, Coapa en @Alcaldia_Coy para atender solicitudes en materia de drenaje y agua potable, en seguimiento a los compromisos del @GobCDMX y la Jefa de Gobierno, @ClaraBrugadaM. #CapitalDeLaTransformación #Atención",2,0,3,475,https://x.com/SEGIAGUA/status/2017324849320886535,False,
2017316602501353924,Fri Jan 30 19:18:52 +0000 2026,Elenaycastel,Chejoviana,405,"@SEGIAGUA buenas tardes, para reportar una fuga de agua entre licenciado de verdad y Ramón López Rayón, col. Martin Carrera delgación Gustavo A. Madero @TuAlcaldiaGAM https://t.co/2JuQelgsQ9",2,0,1,81,https://x.com/Elenaycastel/status/2017316602501353924,False,SEGIAGUA
2017312813061202187,Fri Jan 30 19:03:49 +0000 2026,SEGIAGUA,Secretaría de Gestión Integral del Agua,298879,"@BecerrilYentl @AlcaldiaMHmx @ClaraBrugadaM @GobCDMX @CFEmx Buen día, gracias por contactar a la Secretaría de Gestión Integral del Agua. Le informamos que su reporte con folio R-20260127-0977 se encuentra en el área operativa para su atención, enviaremos reiterativo para que se atienda a la brevedad posible. (YG)",0,0,0,25,https://x.com/SEGIAGUA/status/2017312813061202187,True,BecerrilYentl
2017308271606931949,Fri Jan 30 18:45:46 +0000 2026,discodehockey,JuanPi León,11,@SEGIAGUA @AlcCuauhtemocMx En Miguel Hidalgo hay corte de agua?,0,0,1,50,https://x.com/discodehockey/status/2017308271606931949,True,SEGIAGUA
2017301429023588685,Fri Jan 30 18:18:34 +0000 2026,GabinoJoha55262,Johairo Gabino Barrera,15,"@SEGIAGUA @GobCDMX @AzcapotzalcoMx 15 días con fuga de agua en piedras negras #119 colonia Santa Cecilia, alcaldía Coyoacán 04970 @AlcaldiaCoy @Claudiashein @ClaraBrugadaM @GobCDMX @locatel_mx pónganse a trabajar, de por si no hay agua en otras colonias https://t.co/XQdHnVDL9X",1,2,0,53,https://x.com/GabinoJoha55262/status/2017301429023588685,True,SEGIAGUA
2017275675602768279,Fri Jan 30 16:36:14 +0000 2026,Clau_Resendix,C Reséndiz,22,Buen día hay una fuga de agua importante en el camellón de av. Loma de la palma y cruza hasta el otro lado de la avenida en Cuajimalpa @SEGIAGUA @C5_CDMX,0,0,1,108,https://x.com/Clau_Resendix/status/2017275675602768279,False,
2017271500974198802,Fri Jan 30 16:19:39 +0000 2026,ElCapulinAO,Col. El Capulin AO,1483,"@LopezCasarinJ  Alcalde, Solicitamos reparación de Fuga de agua, ayer repararon pero no lo hicieron bien y ya se trono.   Es tubería nueva..   comparto ubicación.   https://t.co/CIWnU8NRY9  Es triste ver como el agua de tira y no es una urgencia para nadie  @SEGIAGUA  @locatel_mx https://t.co/lUprr9ejgi",0,0,2,72,https://x.com/ElCapulinAO/status/2017271500974198802,False,LopezCasarinJ
2017269833247740340,Fri Jan 30 16:13:01 +0000 2026,SEGIAGUA,Secretaría de Gestión Integral del Agua,298879,"¡Tu voz es fundamental para el futuro de nuestra ciudad! 💧  El @GobCDMX y la #SEGIAGUA te invitan al conversatorio: “Los retos del acceso al agua en una ciudad en crecimiento”. 🏙️  Acompáñanos para dialogar sobre el Plan General de Desarrollo 2025 - 2045 y comparte tus ideas para mejorar el abasto en tu comunidad. ¡Te esperamos en Azcapotzalco!  📅 Viernes 06 de febrero 🕓 16:00 a 19:00 hrs. 📍 Casa de Cultura Azcapotzalco (Av. Azcapotzalco 605, Col. Centro de Azcapotzalco).  #CDMX #Azcapotzalco #AguaParaTodos #CapitalDeLaTransformación",1,1,2,391,https://x.com/SEGIAGUA/status/2017269833247740340,False,
